id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,sub_grade,is_inc_v,accept_d,issue_d,loan_status,term
511579,660820,12000,12000,11850.0,13.11%,404.94,C,C2,False,03-05-2010,18-05-2010,Current,36months
511586,660832,24000,24000,23925.0,10.99%,785.65,B,B4,True,03-05-2010,14-05-2010,Fully Paid,36months
511658,660958,25000,25000,25000.0,10.62%,814.0,B,B3,True,04-05-2010,20-05-2010,Fully Paid,36months
511758,661093,4500,4500,4500.0,10.99%,147.31,B,B4,False,04-05-2010,10-05-2010,Charged Off,36months
511760,661096,4000,4000,3805.37138,10.99%,130.95,B,B4,False,09-05-2010,18-05-2010,Current,36months
511789,661131,3000,3000,3000.0,13.48%,101.78,C,C3,True,04-05-2010,07-05-2010,Current,36months
511796,661139,1500,1500,1500.0,11.36%,49.37,B,B5,False,11-05-2010,13-05-2010,Fully Paid,36months
511819,661165,7000,7000,7000.0,15.70%,245.08,D,D4,False,04-05-2010,13-05-2010,Charged Off,36months
511822,661168,1000,1000,1000.0,9.88%,32.22,B,B1,False,10-05-2010,12-05-2010,Current,36months
511835,661183,9000,9000,9000.0,15.33%,313.46,D,D3,True,04-05-2010,10-05-2010,Current,36months
511838,661188,8500,8500,8500.0,7.51%,264.43,A,A4,False,04-05-2010,13-05-2010,Current,36months
511853,661217,19200,19200,18779.44,11.36%,631.9,B,B5,False,04-05-2010,17-05-2010,Fully Paid,36months
511872,661250,20000,20000,19610.5055,10.99%,654.71,B,B4,True,10-05-2010,24-05-2010,Current,36months
511889,661268,20000,20000,19320.34,10.25%,647.7,B,B2,False,04-05-2010,18-05-2010,Current,36months
511908,661282,10000,10000,9757.479437,9.88%,322.11,B,B1,True,04-05-2010,18-05-2010,Current,36months
511909,661293,6000,6000,6000.0,7.88%,187.69,A,A5,False,04-05-2010,10-05-2010,Current,36months
511923,661324,2200,2200,2150.0,7.88%,68.82,A,A5,False,01-07-2010,07-07-2010,Fully Paid,36months
511933,661334,3000,3000,3000.0,13.85%,102.32,C,C4,False,04-05-2010,06-05-2010,Fully Paid,36months
511934,661335,24000,24000,23825.0,14.96%,831.52,D,D2,True,04-05-2010,17-05-2010,Fully Paid,36months
511941,661347,5500,5500,5400.0,9.88%,177.16,B,B1,False,04-05-2010,11-05-2010,Current,36months
511945,661351,5000,5000,5000.0,6.76%,153.85,A,A2,False,04-05-2010,06-05-2010,Current,36months
511970,661388,3000,3000,3000.0,6.76%,92.31,A,A2,False,04-05-2010,07-05-2010,Current,36months
511973,661391,5000,5000,5000.0,6.76%,153.85,A,A2,False,06-05-2010,10-05-2010,Fully Paid,36months
511983,661406,25000,25000,24488.47,11.49%,824.29,B,B4,True,02-08-2010,11-08-2010,Fully Paid,36months
512005,661438,7000,7000,7000.0,7.88%,218.97,A,A5,True,04-05-2010,18-05-2010,Current,36months
512010,661443,1500,1500,1500.0,14.59%,51.7,D,D1,False,04-05-2010,07-05-2010,Current,36months
512017,661453,5000,5000,5000.0,13.48%,169.63,C,C3,False,04-05-2010,07-05-2010,Fully Paid,36months
512022,661457,15000,15000,14987.52309,14.59%,516.98,D,D1,False,06-05-2010,20-05-2010,Current,36months
512024,661463,2000,2000,2000.0,10.62%,65.12,B,B3,False,04-05-2010,11-05-2010,Current,36months
512027,661466,6000,6000,6000.0,7.51%,186.66,A,A4,False,04-05-2010,12-05-2010,Current,36months
512033,661476,15000,15000,13968.46,10.25%,485.78,B,B2,False,04-05-2010,18-05-2010,In Grace Period,36months
512041,661486,6000,6000,6000.0,11.36%,197.47,B,B5,False,04-05-2010,10-05-2010,Current,36months
512045,661490,8000,8000,8000.0,14.96%,277.18,D,D2,False,05-05-2010,18-05-2010,Fully Paid,36months
512077,661532,3500,3500,3500.0,10.25%,113.35,B,B2,False,04-05-2010,13-05-2010,Current,36months
512106,661569,19200,19200,18515.65641,10.99%,628.52,B,B4,True,04-05-2010,18-05-2010,Current,36months
512139,661618,10000,10000,10000.0,16.45%,353.78,E,E1,True,04-05-2010,17-05-2010,Charged Off,36months
512147,661626,14000,14000,14000.0,11.36%,460.76,B,B5,False,05-05-2010,19-05-2010,Fully Paid,36months
512167,661671,12000,12000,12000.0,16.45%,424.53,E,E1,False,05-05-2010,13-05-2010,Current,36months
512169,661674,15000,15000,15000.0,14.96%,519.7,D,D2,False,04-05-2010,13-05-2010,Fully Paid,36months
512178,661686,10000,10000,9950.0,15.70%,350.11,D,D4,False,06-05-2010,18-05-2010,Current,36months
512183,661692,5000,5000,5000.0,14.59%,172.33,D,D1,False,04-05-2010,07-05-2010,Fully Paid,36months
512184,661693,25000,25000,13729.10689,15.33%,870.71,D,D3,True,06-05-2010,20-05-2010,Charged Off,36months
512191,661705,11500,11500,11425.0,13.48%,390.13,C,C3,False,04-05-2010,14-05-2010,Fully Paid,36months
512220,661750,19000,19000,19000.0,19.04%,696.89,F,F3,False,04-05-2010,13-05-2010,Charged Off,36months
512236,661777,16000,16000,16000.0,18.67%,583.85,F,F2,True,04-05-2010,11-05-2010,Late (31-120 days),36months
512258,661817,4000,4000,4000.0,10.99%,130.95,B,B4,False,05-05-2010,11-05-2010,Fully Paid,36months
512297,661870,1200,1200,1200.0,6.76%,36.93,A,A2,False,12-05-2010,18-05-2010,Charged Off,36months
512301,661876,10000,10000,9961.38,7.51%,311.1,A,A4,False,05-05-2010,17-05-2010,Current,36months
512307,661885,14000,14000,14000.0,13.48%,474.94,C,C3,True,05-05-2010,19-05-2010,Current,36months
512319,661903,5000,5000,4950.0,11.36%,164.56,B,B5,False,05-05-2010,14-05-2010,Current,36months
512321,661908,24000,24000,23975.0,13.85%,818.5,C,C4,True,05-05-2010,18-05-2010,Fully Paid,36months
512335,661936,6000,6000,6000.0,10.62%,195.36,B,B3,False,05-05-2010,12-05-2010,Fully Paid,36months
512376,661993,3500,3500,3500.0,10.62%,113.96,B,B3,False,05-05-2010,07-05-2010,Fully Paid,36months
512384,662008,22000,22000,21580.15,10.99%,720.18,B,B4,True,05-05-2010,18-05-2010,Current,36months
512397,662030,7000,7000,6925.0,7.88%,218.97,A,A5,False,05-05-2010,14-05-2010,Fully Paid,36months
512406,662041,11200,11200,11125.0,10.99%,366.64,B,B4,False,06-05-2010,18-05-2010,Fully Paid,36months
512414,662050,8000,8000,8000.0,12.73%,268.53,C,C1,False,05-05-2010,17-05-2010,Current,36months
512424,662055,7500,7500,7500.0,13.48%,254.44,C,C3,False,05-05-2010,10-05-2010,Fully Paid,36months
512458,662109,9000,9000,8850.0,11.36%,296.2,B,B5,False,05-05-2010,14-05-2010,Fully Paid,36months
512497,662153,8000,8000,7875.0,10.62%,260.48,B,B3,False,05-05-2010,11-05-2010,Current,36months
512508,662169,20000,20000,19036.32,10.62%,651.2,B,B3,False,05-05-2010,19-05-2010,Current,36months
512512,662171,9500,9500,9425.0,7.88%,297.17,A,A5,False,05-05-2010,14-05-2010,Current,36months
512545,662214,1000,1000,1000.0,13.48%,33.93,C,C3,False,05-05-2010,07-05-2010,In Grace Period,36months
512562,662231,2500,2500,2500.0,6.76%,76.93,A,A2,False,05-05-2010,11-05-2010,Fully Paid,36months
512580,662255,22000,22000,21850.0,14.59%,758.23,D,D1,True,05-05-2010,17-05-2010,Fully Paid,36months
512595,662271,7200,7200,7200.0,13.85%,245.55,C,C4,False,05-05-2010,10-05-2010,Current,36months
512619,662318,20000,20000,19394.79,11.36%,658.23,B,B5,True,06-05-2010,20-05-2010,Fully Paid,36months
512640,662361,17000,17000,16900.0,10.25%,550.55,B,B2,False,05-05-2010,19-05-2010,Charged Off,36months
512647,662371,4000,4000,4000.0,10.99%,130.95,B,B4,False,05-05-2010,11-05-2010,Current,36months
512652,662377,8400,8400,8300.0,13.48%,284.97,C,C3,True,05-05-2010,12-05-2010,Current,36months
512656,662380,19000,19000,18975.0,11.36%,625.32,B,B5,False,05-05-2010,19-05-2010,Fully Paid,36months
512659,662386,11200,11200,11200.0,13.85%,381.97,C,C4,False,05-05-2010,18-05-2010,Fully Paid,36months
512665,662401,2000,2000,2000.0,14.59%,68.93,D,D1,False,05-05-2010,10-05-2010,In Grace Period,36months
512667,662406,14000,14000,14000.0,13.23%,473.27,C,C1,False,28-06-2010,30-06-2010,Fully Paid,36months
512697,662444,25000,25000,24881.11626,10.25%,809.62,B,B2,True,05-05-2010,17-05-2010,Fully Paid,36months
512699,662447,5000,5000,5000.0,13.11%,168.73,C,C2,False,05-05-2010,13-05-2010,Current,36months
512716,662470,20000,20000,19900.0,14.22%,685.69,C,C5,True,05-05-2010,19-05-2010,Fully Paid,36months
512739,662499,5000,5000,4950.0,9.88%,161.06,B,B1,False,05-05-2010,12-05-2010,Fully Paid,36months
512740,662500,7000,7000,7000.0,13.48%,237.47,C,C3,False,05-05-2010,12-05-2010,Charged Off,36months
512756,662532,20000,20000,19900.0,13.11%,674.9,C,C2,True,05-05-2010,18-05-2010,Fully Paid,36months
512824,662579,14000,14000,13925.0,13.48%,474.94,C,C3,False,06-05-2010,19-05-2010,Fully Paid,36months
512836,662598,6000,6000,5950.0,9.88%,193.27,B,B1,True,17-05-2010,26-05-2010,Current,36months
512846,662614,8100,8100,8100.0,13.85%,276.25,C,C4,False,09-05-2010,19-05-2010,Fully Paid,36months
512859,662623,6000,6000,6000.0,12.73%,201.4,C,C1,False,06-05-2010,12-05-2010,Current,36months
512915,662697,24000,24000,23548.01142,14.22%,822.82,C,C5,True,06-05-2010,20-05-2010,Fully Paid,36months
512950,662741,23000,23000,14950.0,14.96%,796.87,D,D2,False,06-05-2010,20-05-2010,Fully Paid,36months
512969,662767,4300,4300,4300.0,12.73%,144.34,C,C1,False,06-05-2010,10-05-2010,Current,36months
512970,662768,25000,25000,23457.05,12.73%,839.16,C,C1,True,06-05-2010,20-05-2010,Fully Paid,36months
512973,662771,6000,6000,5932.11,10.25%,194.31,B,B2,False,07-05-2010,21-05-2010,In Grace Period,36months
513035,662855,1800,1800,1800.0,11.36%,59.24,B,B5,False,06-05-2010,10-05-2010,Current,36months
513069,662899,5000,5000,5000.0,14.59%,172.33,D,D1,False,06-05-2010,18-05-2010,Current,36months
513100,662943,13000,13000,12766.87,15.70%,455.15,D,D4,False,06-05-2010,18-05-2010,Charged Off,36months
513120,662966,5000,5000,4925.0,12.73%,167.84,C,C1,True,06-05-2010,18-05-2010,Charged Off,36months
513134,662983,3200,3200,3200.0,14.22%,109.71,C,C5,False,07-05-2010,11-05-2010,Current,36months
513145,662995,10000,10000,9897.68,12.73%,335.67,C,C1,False,06-05-2010,17-05-2010,Charged Off,36months
513146,662996,10400,10400,10350.0,14.96%,360.33,D,D2,False,08-05-2010,17-05-2010,Current,36months
513168,663028,6000,6000,6000.0,16.45%,212.27,E,E1,False,06-05-2010,14-05-2010,Charged Off,36months
513180,663046,9000,9000,9000.0,7.51%,279.99,A,A4,True,06-05-2010,19-05-2010,Fully Paid,36months
513189,663059,16800,16800,16787.52368,14.59%,579.02,D,D1,True,06-05-2010,20-05-2010,Fully Paid,36months
513209,663085,10000,10000,9950.0,11.36%,329.12,B,B5,False,10-05-2010,24-05-2010,Fully Paid,36months
513213,663093,12800,12800,12525.55,15.70%,448.12,D,D4,False,12-05-2010,24-05-2010,Fully Paid,36months
513225,663107,6100,6100,6100.0,7.51%,189.77,A,A4,False,07-05-2010,14-05-2010,Fully Paid,36months
513245,663132,6000,6000,5950.0,14.59%,206.79,D,D1,False,06-05-2010,14-05-2010,Fully Paid,36months
513261,663156,18000,18000,12558.19,13.48%,610.64,C,C3,True,06-05-2010,20-05-2010,Fully Paid,36months
513262,663158,14400,14400,14154.42782,11.36%,473.92,B,B5,False,06-05-2010,20-05-2010,Current,36months
513263,663161,6600,6600,6600.0,15.33%,229.87,D,D3,True,06-05-2010,11-05-2010,Charged Off,36months
513273,663171,11200,11200,11136.29,7.88%,350.34,A,A5,True,06-05-2010,19-05-2010,Current,36months
513289,663190,7000,7000,7000.0,13.48%,237.47,C,C3,False,10-05-2010,17-05-2010,Current,36months
513341,663265,25000,25000,13954.14,13.11%,843.63,C,C2,True,07-05-2010,21-05-2010,Charged Off,36months
513343,663272,7000,7000,7000.0,7.14%,216.58,A,A3,False,07-05-2010,13-05-2010,Fully Paid,36months
513360,663312,5000,5000,5000.0,14.22%,171.43,C,C5,False,13-05-2010,18-05-2010,Current,36months
513366,663328,5000,5000,5000.0,12.73%,167.84,C,C1,False,07-05-2010,12-05-2010,Current,36months
513378,663345,15000,15000,14789.41,13.85%,511.56,C,C4,True,07-05-2010,21-05-2010,Charged Off,36months
513388,663358,7000,7000,7000.0,14.96%,242.53,D,D2,False,11-05-2010,21-05-2010,Current,36months
513401,663372,5000,5000,5000.0,9.88%,161.06,B,B1,False,07-05-2010,14-05-2010,Fully Paid,36months
513411,663390,4000,4000,4000.0,6.39%,122.4,A,A1,False,14-05-2010,21-05-2010,Fully Paid,36months
513421,663403,8000,8000,8000.0,13.48%,271.41,C,C3,False,12-05-2010,19-05-2010,Fully Paid,36months
513431,663417,14000,14000,13936.29,7.88%,437.93,A,A5,False,07-05-2010,21-05-2010,Current,36months
513447,663439,13000,13000,12385.95,13.98%,444.19,C,C3,False,25-06-2010,30-06-2010,Current,36months
513468,663470,2650,2650,2650.0,9.88%,85.36,B,B1,False,07-05-2010,11-05-2010,Fully Paid,36months
513481,663496,14000,14000,13430.6,12.73%,469.9,C,C1,False,11-05-2010,26-05-2010,Fully Paid,36months
513523,663550,2800,2800,2800.0,16.07%,98.55,D,D5,False,07-05-2010,11-05-2010,Current,36months
513534,663566,4200,4200,4200.0,6.76%,129.23,A,A2,False,14-05-2010,19-05-2010,Current,36months
513542,663575,5000,5000,5000.0,12.73%,167.84,C,C1,False,07-05-2010,13-05-2010,Fully Paid,36months
513588,663634,5000,5000,5000.0,14.96%,173.24,D,D2,False,07-05-2010,18-05-2010,Charged Off,36months
513640,663701,5000,5000,5000.0,13.48%,169.63,C,C3,False,07-05-2010,12-05-2010,In Grace Period,36months
513646,663710,12000,12000,11950.0,12.73%,402.8,C,C1,False,07-05-2010,21-05-2010,Fully Paid,36months
513649,663714,24000,24000,23342.61942,10.99%,785.65,B,B4,True,07-05-2010,21-05-2010,Current,36months
513687,663765,6000,6000,5754.44,11.36%,197.47,B,B5,False,07-05-2010,14-05-2010,Fully Paid,36months
513696,663776,20000,20000,20000.0,14.96%,692.92,D,D2,True,11-05-2010,25-05-2010,Fully Paid,36months
513698,663778,15000,15000,14925.0,13.85%,511.56,C,C4,True,07-05-2010,21-05-2010,Current,36months
513720,663828,8000,8000,8000.0,14.59%,275.72,D,D1,False,08-05-2010,13-05-2010,Fully Paid,36months
513755,663883,12000,12000,12000.0,13.85%,409.25,C,C4,False,08-05-2010,19-05-2010,Fully Paid,36months
513757,663885,24250,24250,23826.23,10.99%,793.83,B,B4,True,08-05-2010,21-05-2010,Current,36months
513777,663892,12000,12000,11950.0,10.99%,392.83,B,B4,False,08-05-2010,21-05-2010,Current,36months
513778,663920,5000,5000,5000.0,7.88%,156.41,A,A5,True,08-05-2010,18-05-2010,Current,36months
513786,663932,10000,10000,9780.36,10.99%,327.36,B,B4,False,08-05-2010,20-05-2010,Fully Paid,36months
513789,663936,8000,8000,7350.000874,7.51%,248.89,A,A4,True,17-05-2010,28-05-2010,Fully Paid,36months
513806,663965,7000,7000,6950.0,7.88%,218.97,A,A5,False,08-05-2010,21-05-2010,Fully Paid,36months
513829,663995,9000,9000,8781.78,10.25%,291.47,B,B2,False,08-05-2010,20-05-2010,Current,36months
513834,664003,25000,25000,22058.26,15.33%,870.68,D,D3,True,13-05-2010,27-05-2010,Default,36months
513842,664015,8000,8000,8000.0,7.51%,248.88,A,A4,False,08-05-2010,18-05-2010,Fully Paid,36months
513881,664069,2000,2000,2000.0,9.88%,64.43,B,B1,False,08-05-2010,14-05-2010,Current,36months
513889,664078,11200,11200,11100.0,11.36%,368.61,B,B5,False,08-05-2010,21-05-2010,Current,36months
513896,664086,5500,5500,5500.0,7.14%,170.17,A,A3,False,08-05-2010,12-05-2010,Fully Paid,36months
513912,664110,15000,15000,14950.0,13.48%,508.87,C,C3,True,08-05-2010,17-05-2010,Fully Paid,36months
513936,664148,17500,17500,17118.29,13.11%,590.54,C,C2,False,08-05-2010,24-05-2010,Fully Paid,36months
513944,664160,9000,9000,9000.0,17.93%,325.06,E,E5,False,08-05-2010,17-05-2010,Current,36months
513948,664164,12000,12000,11705.15,10.99%,392.83,B,B4,False,08-05-2010,18-05-2010,Fully Paid,36months
513952,664170,3900,3900,3900.0,11.36%,128.35,B,B5,False,20-05-2010,28-05-2010,Current,36months
513955,664174,15600,15600,15587.46486,15.33%,543.33,D,D3,False,10-05-2010,26-05-2010,Current,36months
513963,664184,8000,8000,7934.014833,14.96%,277.18,D,D2,False,10-05-2010,18-05-2010,Current,36months
513976,664217,9000,9000,8975.0,9.88%,289.9,B,B1,False,08-05-2010,20-05-2010,Fully Paid,36months
513979,664220,4000,4000,4000.0,9.88%,128.85,B,B1,False,08-05-2010,11-05-2010,Fully Paid,36months
513987,664233,11200,11200,11150.0,9.88%,360.76,B,B1,False,08-05-2010,19-05-2010,Fully Paid,36months
514022,664322,1500,1500,1425.0,14.22%,51.43,C,C5,True,09-05-2010,12-05-2010,Charged Off,36months
514050,664369,4500,4500,4500.0,10.25%,145.74,B,B2,False,19-05-2010,27-05-2010,Fully Paid,36months
514051,664370,1500,1500,1500.0,14.22%,51.43,C,C5,False,09-05-2010,11-05-2010,Fully Paid,36months
514055,664381,11000,11000,10975.0,14.22%,377.13,C,C5,True,09-05-2010,20-05-2010,Fully Paid,36months
514058,664384,17000,17000,16532.54,7.88%,531.77,A,A5,False,09-05-2010,24-05-2010,Current,36months
514060,664390,6000,6000,5127.6,14.59%,206.79,D,D1,False,09-05-2010,18-05-2010,Charged Off,36months
514065,664396,4000,4000,4000.0,7.14%,123.77,A,A3,True,13-05-2010,25-05-2010,Fully Paid,36months
514070,664407,7000,7000,7000.0,10.99%,229.14,B,B4,False,12-05-2010,17-05-2010,Fully Paid,36months
514075,664412,10000,10000,9950.0,13.48%,339.25,C,C3,False,09-05-2010,17-05-2010,Current,36months
514097,664439,4000,4000,4000.0,12.73%,134.27,C,C1,False,09-05-2010,12-05-2010,Current,36months
514120,664475,24000,18600,18600.0,10.99%,608.86,B,B4,True,11-05-2010,26-05-2010,Fully Paid,36months
514148,664522,5000,5000,5000.0,10.25%,161.93,B,B2,False,09-05-2010,18-05-2010,Fully Paid,36months
514206,664611,21000,21000,20937.08002,19.41%,774.19,F,F4,True,09-05-2010,24-05-2010,Fully Paid,36months
514207,664616,7800,7800,7800.0,13.11%,263.21,C,C2,False,09-05-2010,13-05-2010,Fully Paid,36months
514233,664663,2500,2500,2425.0,13.11%,84.37,C,C2,False,09-05-2010,18-05-2010,Charged Off,36months
514252,664698,20000,20000,19950.0,10.25%,647.7,B,B2,False,09-05-2010,24-05-2010,Fully Paid,36months
514258,664705,25000,25000,24975.0,11.36%,822.78,B,B5,True,09-05-2010,24-05-2010,Charged Off,36months
514260,664708,9000,9000,8944.894064,12.73%,302.1,C,C1,False,09-05-2010,17-05-2010,Fully Paid,36months
514265,664719,14400,14400,14400.0,13.48%,488.51,C,C3,True,10-05-2010,21-05-2010,Current,36months
514276,664741,1000,1000,1000.0,9.88%,32.22,B,B1,True,14-05-2010,27-05-2010,Fully Paid,36months
514296,664786,1950,1950,1950.0,13.11%,65.81,C,C2,False,10-05-2010,17-05-2010,Current,36months
514306,664803,3000,3000,2975.0,7.88%,93.85,A,A5,False,10-05-2010,24-05-2010,Fully Paid,36months
514346,664866,5000,5000,5000.0,14.22%,171.43,C,C5,True,14-05-2010,25-05-2010,Fully Paid,36months
514354,664876,4500,4500,4500.0,6.76%,138.47,A,A2,False,10-05-2010,24-05-2010,Fully Paid,36months
514399,664939,15000,15000,14526.91253,10.62%,488.4,B,B3,False,10-05-2010,21-05-2010,Charged Off,36months
514405,664945,2000,2000,2000.0,16.07%,70.39,D,D5,False,10-05-2010,19-05-2010,Fully Paid,36months
514439,664985,9250,9250,9250.0,16.07%,325.55,D,D5,False,10-05-2010,18-05-2010,Current,36months
514446,664995,8000,8000,8000.0,10.25%,259.08,B,B2,False,10-05-2010,18-05-2010,Fully Paid,36months
514473,665034,24250,24250,24200.0,11.36%,798.1,B,B5,True,10-05-2010,24-05-2010,Fully Paid,36months
514479,665045,3000,3000,3000.0,13.85%,102.32,C,C4,False,10-05-2010,14-05-2010,Fully Paid,36months
514494,665065,15000,15000,14560.51,10.99%,491.03,B,B4,False,10-05-2010,24-05-2010,Fully Paid,36months
514508,665086,25000,25000,25000.0,16.82%,889.09,E,E2,True,12-05-2010,27-05-2010,Current,36months
514527,665113,2500,2500,2500.0,10.99%,81.84,B,B4,False,10-05-2010,14-05-2010,Charged Off,36months
514537,665122,7500,7500,7400.0,11.36%,246.84,B,B5,False,10-05-2010,18-05-2010,Current,36months
514562,665151,7000,7000,7000.0,14.96%,242.53,D,D2,False,10-05-2010,17-05-2010,Fully Paid,36months
514578,665171,6000,6000,6000.0,14.59%,206.79,D,D1,False,10-05-2010,17-05-2010,Current,36months
514587,665182,12000,12000,11950.0,10.62%,390.72,B,B3,False,10-05-2010,24-05-2010,Charged Off,36months
514600,665197,25000,25000,24379.78,13.11%,843.63,C,C2,True,10-05-2010,24-05-2010,Current,36months
514605,665211,5000,5000,5000.0,11.86%,165.74,B,B5,False,01-06-2010,07-06-2010,In Grace Period,36months
514626,665235,15000,15000,14873.97,13.48%,508.87,C,C3,False,10-05-2010,24-05-2010,Current,36months
514631,665241,7000,7000,7000.0,13.11%,236.22,C,C2,True,10-05-2010,13-05-2010,Fully Paid,36months
514638,665250,7000,7000,6950.0,7.51%,217.77,A,A4,False,10-05-2010,18-05-2010,Fully Paid,36months
514640,665253,15000,15000,14997.63424,10.99%,491.01,B,B4,False,12-05-2010,27-05-2010,Fully Paid,36months
514648,665257,16750,16750,16737.42,14.96%,580.33,D,D2,False,10-05-2010,26-05-2010,Fully Paid,36months
514673,665295,10000,10000,9616.83,7.51%,311.11,A,A4,False,19-05-2010,31-05-2010,Current,36months
514680,665304,12000,12000,10735.48,15.33%,417.93,D,D3,False,11-05-2010,21-05-2010,Charged Off,36months
514681,665303,12000,7775,7385.51,10.99%,254.52,B,B4,False,10-05-2010,26-05-2010,Fully Paid,36months
514730,665372,4000,4000,3950.0,10.25%,129.54,B,B2,False,10-05-2010,14-05-2010,Fully Paid,36months
